State;Grade;Subject;National Average;Question;State Average;Subject Code
Ladakh;Grade 8;Mathematics;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;24.55188318;M620
Ladakh;Grade 8;Mathematics;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;43.42818845;M621
Ladakh;Grade 8;Mathematics;34.17930695;Interprets the division and multiplication of fractions;34.73314768;M702
Ladakh;Grade 8;Mathematics;22.99285869;Solves problems related to daily life situations involving rational numbers;20.10904011;M705
Ladakh;Grade 8;Mathematics;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;21.50555289;M706
Ladakh;Grade 8;Mathematics;37.85720974;Adds/subtracts algebraic expressions;30.29734743;M707
Ladakh;Grade 8;Mathematics;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;22.86979264;M710
Ladakh;Grade 8;Mathematics;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;40.51461181;M717
Ladakh;Grade 8;Mathematics;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;43.43383571;M719
Ladakh;Grade 8;Mathematics;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;42.4214077;M721
Ladakh;Grade 8;Mathematics;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;32.92808747;M801
Ladakh;Grade 8;Mathematics;39.69694416;Finds rational numbers between two given rational numbers;40.00335347;M802
Ladakh;Grade 8;Mathematics;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;43.02188258;M803
Ladakh;Grade 8;Mathematics;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;29.1523413;M804
Ladakh;Grade 8;Mathematics;42.22910329;uses various algebric identities in solving problem of daily life.;40.74044196;M808
Ladakh;Grade 8;Mathematics;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;39.39415331;M812
Ladakh;Grade 8;Mathematics;30.49771775;Find surface area and volume of cuboidal and cylindrical object;30.49232734;M818
Ladakh;Grade 8;Mathematics;29.72837381;Draws and interprets bar charts and pie charts;33.51526013;M819
Ladakh;Grade 8;Science;38.6624294;Classifies materials and organisms based on properties/characteristics;42.08707454;SCI703
Ladakh;Grade 8;Science;37.07110679;Conducts simple investigation to seek answers to queries;37.49481453;SCI704
Ladakh;Grade 8;Science;44.69084783;Relates processes and phenomenon with causes;43.91679301;SCI705
Ladakh;Grade 8;Science;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";43.87945492;SCI708
Ladakh;Grade 8;Science;35.44045265;Plots and interprets graphs;41.65801795;SCI710
Ladakh;Grade 8;Science;26.33601219;Constructs models using materials from surroundings and explains their working;25.81728013;SCI711
Ladakh;Grade 8;Science;46.11448868;Differentiates materials, organism and processes;50.86671462;SCI801
Ladakh;Grade 8;Science;33.95429397;Relates processes and phenomenon with causes;35.260877;SCI804
Ladakh;Grade 8;Science;35.64002396;Explains processes and phenomenon;41.32779097;SCI805
Ladakh;Grade 8;Science;33.72744696;Measures angles of incidence and reflection, etc.;37.66447762;SCI807
Ladakh;Grade 8;Science;44.6740778;Applies learning of scientific concepts in day-to-day life;45.15918528;SCI811
Ladakh;Grade 8;Science;43.70258064;Makes efforts to protect environment;50.05163148;SCI813
Ladakh;Grade 8;Social Studies;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;42.82273525;SST605
Ladakh;Grade 8;Social Studies;26.31341968;Locates important historical sites, places on an outline map of India.;26.6547406;SST610
Ladakh;Grade 8;Social Studies;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;41.14179657;SST625
Ladakh;Grade 8;Social Studies;46.21675658;Explains preventive actions to be undertaken in the event of disasters;51.72271197;SST703
Ladakh;Grade 8;Social Studies;43.90557534;Describes formation of landforms due to various factors;44.06126208;SST704
Ladakh;Grade 8;Social Studies;39.38328158;Explains the significance of equality in democracy;44.61640121;SST722
Ladakh;Grade 8;Social Studies;41.68680835;Describes the process of election to the legislative assembly;33.29583275;SST726
Ladakh;Grade 8;Social Studies;56.08979533;Explains the functioning of media with appropriate examples from newspapers;61.52559351;SST731
Ladakh;Grade 8;Social Studies;38.287391;Differentiates between different kinds of markets;37.74542724;SST733
Ladakh;Grade 8;Social Studies;40.68413325;Traces how goods travel through various market places;42.53960025;SST734
Ladakh;Grade 8;Social Studies;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;40.91670001;SST802
Ladakh;Grade 8;Social Studies;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;31.98523414;SST805
Ladakh;Grade 8;Social Studies;37.39117524;Justifies judicious use of natural resources;39.48271534;SST807
Ladakh;Grade 8;Social Studies;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;36.76625126;SST809
Ladakh;Grade 8;Social Studies;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;22.82480322;SST810
Ladakh;Grade 8;Social Studies;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;34.77333955;SST815
Ladakh;Grade 8;Social Studies;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;28.83648757;SST816
Ladakh;Grade 8;Social Studies;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;42.48249759;SST818
Ladakh;Grade 8;Social Studies;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;43.36606104;SST823
Ladakh;Grade 8;Social Studies;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);31.28161294;SST827
Ladakh;Grade 8;Social Studies;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;31.38541049;SST831
Ladakh;Grade 8;Social Studies;60.53447082;Draws bar diagram to show population of different countries/India/states;68.76691663;SST833
Ladakh;Grade 10;English;43.18472;Reads, comprehends and responds to complex texts independently.;53.267536;E1007
Ladakh;Grade 10;Modern Indian Language;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;33.97382;MIL1011
Ladakh;Grade 10;Mathematics;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;35.23581;M1001
Ladakh;Grade 10;Mathematics;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;29.166939;M1002
Ladakh;Grade 10;Mathematics;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;25.814016;M1003
Ladakh;Grade 10;Mathematics;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;31.742743;M1004
Ladakh;Grade 10;Mathematics;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;31.045881;M1005
Ladakh;Grade 10;Mathematics;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;25.765749;M1006
Ladakh;Grade 10;Mathematics;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";24.978046;M1007
Ladakh;Grade 10;Mathematics;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;25.70889;M1008
Ladakh;Grade 10;Mathematics;36.4026;Derives proofs of theorems related to the tangents of circles.;36.09192;M1009
Ladakh;Grade 10;Mathematics;20.765802;Examines the steps of geometrical constructions and reason out each step;21.275127;M1010
Ladakh;Grade 10;Mathematics;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;32.707726;M1011
Ladakh;Grade 10;Mathematics;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;25.97577;M1012
Ladakh;Grade 10;Science;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;38.011333;SCI1001
Ladakh;Grade 10;Science;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;38.050255;SCI1002
Ladakh;Grade 10;Science;40.16393;Relates processes and phenomena with causes and effects;46.683014;SCI1003
Ladakh;Grade 10;Science;35.628475;Explains processes and phenomena.;38.34885;SCI1004
Ladakh;Grade 10;Science;29.918556;Analyses and interprets data, graphs, and figures;29.299227;SCI1005
Ladakh;Grade 10;Science;28.238886;Calculates using the data given;26.42859;SCI1006
Ladakh;Grade 10;Science;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;41.57729;SCI1007
